3396,3756,3870,4620,3366,3312,3264,2904,3096,2982,2,17,95.133,12,2.8734,-360,3612
3684,3396,3756,3870,4620,3366,3312,3264,2904,3096,2,17,101.39,10.6,4.1538,288,3150
3186,3684,3396,3756,3870,4620,3366,3312,3264,2904,2,17,99.197,9.4,4.199,-498,3006
3030,3186,3684,3396,3756,3870,4620,3366,3312,3264,2,17,101.18,10.6,3.275,-156,2694
3318,3030,3186,3684,3396,3756,3870,4620,3366,3312,2,17,97.466,10.5,3.8453,288,3216
1998,2022,1782,1338,1014,954,1050,882,900,774,3,6,112.87,7.9,2.1381,-24,2982
2676,1998,2022,1782,1338,1014,954,1050,882,900,3,7,111.32,8.9,2.4542,678,3288
2766,2676,1998,2022,1782,1338,1014,954,1050,882,3,7,111.3,10.2,2.2668,90,2892
3366,2766,2676,1998,2022,1782,1338,1014,954,1050,3,7,111.98,10.1,2.9752,600,3462
3390,3366,2766,2676,1998,2022,1782,1338,1014,954,3,7,113.02,9.6,3.3088,24,3246
3384,3390,3366,2766,2676,1998,2022,1782,1338,1014,3,7,113.52,10.3,3.1739,-6,3720
3528,3384,3390,3366,2766,2676,1998,2022,1782,1338,3,7,110.47,11,3.1665,144,3540
3714,3528,3384,3390,3366,2766,2676,1998,2022,1782,3,8,111.74,10.5,3.1508,186,3270
3264,3714,3528,3384,3390,3366,2766,2676,1998,2022,3,8,114.57,9.6,3.1487,-450,3594
3522,3264,3714,3528,3384,3390,3366,2766,2676,1998,3,8,112.06,10.3,4.0984,258,3342
3414,3522,3264,3714,3528,3384,3390,3366,2766,2676,3,8,113.24,9.7,3.3393,-108,2868
3294,3414,3522,3264,3714,3528,3384,3390,3366,2766,3,8,114.19,9.7,3.5323,-120,2862
3240,3294,3414,3522,3264,3714,3528,3384,3390,3366,3,8,112.92,9.3,3.8591,-54,2724
3126,3240,3294,3414,3522,3264,3714,3528,3384,3390,3,9,114.25,9.1,3.1638,-114,2778
3288,3126,3240,3294,3414,3522,3264,3714,3528,3384,3,9,112.67,10.2,2.7761,162,2664
2850,3288,3126,3240,3294,3414,3522,3264,3714,3528,3,9,114.03,9.1,3.0904,-438,2736
2838,2850,3288,3126,3240,3294,3414,3522,3264,3714,3,9,111.34,9.9,2.5801,-12,2550
2796,2838,2850,3288,3126,3240,3294,3414,3522,3264,3,9,114.31,9.1,2.5006,-42,2406
2676,2796,2838,2850,3288,3126,3240,3294,3414,3522,3,9,110.72,9.5,2.808,-120,2460
2442,2676,2796,2838,2850,3288,3126,3240,3294,3414,3,10,110.31,9.6,2.2272,-234,2472
2544,2442,2676,2796,2838,2850,3288,3126,3240,3294,3,10,112.39,9.1,2.3095,102,2622
2328,2544,2442,2676,2796,2838,2850,3288,3126,3240,3,10,111.85,8.1,2.3415,-216,2598
2688,2328,2544,2442,2676,2796,2838,2850,3288,3126,3,10,110.09,10.3,2.2204,360,2550
2424,2688,2328,2544,2442,2676,2796,2838,2850,3288,3,10,111.2,9.1,2.5401,-264,2466
2628,2424,2688,2328,2544,2442,2676,2796,2838,2850,3,10,110.15,9.7,1.9573,204,2538
2412,2628,2424,2688,2328,2544,2442,2676,2796,2838,3,11,111.04,9.8,2.2389,-216,2448
2706,2412,2628,2424,2688,2328,2544,2442,2676,2796,3,11,111.27,9.8,2.1295,294,2826
2580,2658,2706,2412,2628,2424,2688,2328,2544,2442,3,11,109.09,10.1,1.9838,-78,2544
2604,2580,2658,2706,2412,2628,2424,2688,2328,2544,3,11,110.87,9,2.0539,24,2838
2940,2766,3336,3072,3240,3018,2904,2694,2694,2616,3,14,110.89,10,2.0604,174,3120
3090,2940,2766,3336,3072,3240,3018,2904,2694,2694,3,14,108.33,11.7,2.0453,150,2862
3012,3090,2940,2766,3336,3072,3240,3018,2904,2694,3,14,111.38,9.8,2.1951,-78,2916
3168,3012,3090,2940,2766,3336,3072,3240,3018,2904,3,14,110.76,10,2.1595,156,3294
3348,3168,3012,3090,2940,2766,3336,3072,3240,3018,3,14,111.66,10.2,2.6205,180,2982
3102,3348,3168,3012,3090,2940,2766,3336,3072,3240,3,15,110.95,10.7,2.0937,-246,2442
3378,3102,3348,3168,3012,3090,2940,2766,3336,3072,3,15,110.37,11.1,2.2711,276,456
3372,3378,3102,3348,3168,3012,3090,2940,2766,3336,3,15,110.14,10.5,2.3629,-6,1068
3594,3372,3378,3102,3348,3168,3012,3090,2940,2766,3,15,110.42,11.4,2.2891,222,923.2
3396,3594,3372,3378,3102,3348,3168,3012,3090,2940,3,15,108.3,10.6,2.4072,-198,660
3564,3396,3594,3372,3378,3102,3348,3168,3012,3090,3,15,109.84,10.4,2.9047,168,294
3234,3564,3396,3594,3372,3378,3102,3348,3168,3012,3,16,110.52,9.7,3.3076,-330,2556
3432,3234,3564,3396,3594,3372,3378,3102,3348,3168,3,16,110.31,10.5,2.6175,198,3708
4020,3432,3234,3564,3396,3594,3372,3378,3102,3348,3,16,107.75,12,2.7405,588,3288
3912,4020,3432,3234,3564,3396,3594,3372,3378,3102,3,16,111.03,11,3.0974,-108,3528
3912,3912,4020,3432,3234,3564,3396,3594,3372,3378,3,16,109.79,11.5,3.2859,0,2796
4554,3912,3912,4020,3432,3234,3564,3396,3594,3372,3,16,110.18,12.1,4.1586,642,2874
4074,4554,3912,3912,4020,3432,3234,3564,3396,3594,3,17,110.07,11.3,3.4633,-480,2736
4044,4074,4554,3912,3912,4020,3432,3234,3564,3396,3,17,111.41,10.9,3.6763,-30,2550
3858,4044,4074,4554,3912,3912,4020,3432,3234,3564,3,17,112.55,10.4,3.9794,-186,2838
3846,3858,4044,4074,4554,3912,3912,4020,3432,3234,3,17,110.47,10,3.6405,-12,2712
3558,3846,3858,4044,4074,4554,3912,3912,4020,3432,3,17,112.92,9.6,4.3358,-288,2778
3450,3558,3846,3858,4044,4074,4554,3912,3912,4020,3,17,112,9.9,3.7469,-108,2712
3750,3450,3558,3846,3858,4044,4074,4554,3912,3912,3,18,110.53,10.2,4.0349,300,2640
3150,3750,3450,3558,3846,3858,4044,4074,4554,3912,3,18,115.85,7.7,5.2396,-600,2610
2988,3150,3750,3450,3558,3846,3858,4044,4074,4554,3,18,118.05,8.4,4.2347,-162,2532
2934,2988,3150,3750,3450,3558,3846,3858,4044,4074,3,18,116.83,8.1,4.4251,-54,2238
2742,2934,2988,3150,3750,3450,3558,3846,3858,4044,3,18,117.48,6.8,4.9244,-192,2076
2400,2742,2934,2988,3150,3750,3450,3558,3846,3858,3,18,117.38,7.2,4.1194,-342,1914
2388,2400,2742,2934,2988,3150,3750,3450,3558,3846,3,19,115.75,7.2,3.2737,-12,1932
2160,2388,2400,2742,2934,2988,3150,3750,3450,3558,3,19,117.54,7,3.4927,-228,1824
2202,2160,2388,2400,2742,2934,2988,3150,3750,3450,3,19,116.93,6.9,3.6972,42,1824
2058,2202,2160,2388,2400,2742,2934,2988,3150,3750,3,19,118.35,6.3,3.7552,-144,1596
1710,2058,2202,2160,2388,2400,2742,2934,2988,3150,3,19,115.65,6.6,2.8975,-348,1542
1674,1692,1710,2058,2202,2160,2388,2400,2742,2934,3,20,114.13,6.2,2.9227,-18,1404
1632,1674,1692,1710,2058,2202,2160,2388,2400,2742,3,20,115.92,6,2.7714,-42,1356
1470,1632,1674,1692,1710,2058,2202,2160,2388,2400,3,20,114.41,6.4,2.7053,-162,1290
1326,1470,1632,1674,1692,1710,2058,2202,2160,2388,3,20,116.24,5.2,2.4468,-144,1356
1470,1326,1470,1632,1674,1692,1710,2058,2202,2160,3,20,117.34,5.2,3.9864,144,1314
1290,1470,1326,1470,1632,1674,1692,1710,2058,2202,3,20,114.23,5.8,2.7638,-180,1428
1314,1290,1470,1326,1470,1632,1674,1692,1710,2058,3,21,116.43,5,3.2013,24,1056
1278,1314,1290,1470,1326,1470,1632,1674,1692,1710,3,21,115.58,6,3.0094,-36,1074
1080,1278,1314,1290,1470,1326,1470,1632,1674,1692,3,21,111.7,5.2,2.5212,-198,1098
1164,1080,1278,1314,1290,1470,1326,1470,1632,1674,3,21,113.58,4.4,4.6829,84,1008
1182,1164,1080,1278,1314,1290,1470,1326,1470,1632,3,21,109.51,5.1,2.3897,18,1008
1284,1182,1164,1080,1278,1314,1290,1470,1326,1470,3,21,112.57,4.7,3.2691,102,1002
912,1284,1182,1164,1080,1278,1314,1290,1470,1326,3,22,115.77,4,3.2074,-372,882
966,912,1284,1182,1164,1080,1278,1314,1290,1470,3,22,108.43,4.9,2.6491,54,858
1014,966,912,1284,1182,1164,1080,1278,1314,1290,3,22,111.24,5.3,2.4407,48,828
984,1014,966,912,1284,1182,1164,1080,1278,1314,3,22,108.58,5.9,1.9758,-30,732
948,984,1014,966,912,1284,1182,1164,1080,1278,3,22,107.13,5.9,1.4649,-36,762
744,948,984,1014,966,912,1284,1182,1164,1080,3,22,107.15,4.4,1.5254,-204,726
768,744,948,984,1014,966,912,1284,1182,1164,3,23,111.36,3.9,2.5438,24,486
792,768,744,948,984,1014,966,912,1284,1182,3,23,109.33,4.7,1.8628,24,558
720,792,768,744,948,984,1014,966,912,1284,3,23,108.59,4.7,1.3953,-72,576
576,720,792,768,744,948,984,1014,966,912,3,23,107.45,4.2,1.0389,-144,486
600,576,720,792,768,744,948,984,1014,966,3,23,106.35,4.4,1.3755,24,486
594,600,576,720,792,768,744,948,984,1014,3,23,111.54,3.7,2.0829,-6,498
576,594,600,576,720,792,768,744,948,984,4,0,107.17,4.1,1.1292,-18,492
540,576,594,600,576,720,792,768,744,948,4,0,103.98,4.7,1.1383,-36,384
606,540,576,594,600,576,720,792,768,744,4,0,104.32,5.5,0.86769,66,408
546,606,540,576,594,600,576,720,792,768,4,0,104.09,4.5,0.78176,-60,426
498,438,546,606,540,576,594,600,576,720,4,0,104.14,4.1,0.97233,60,336
396,498,438,546,606,540,576,594,600,576,4,1,100.72,4.2,0.68936,-102,258
426,396,498,438,546,606,540,576,594,600,4,1,102.26,4.4,0.64865,30,288
396,426,396,498,438,546,606,540,576,594,4,1,105.18,3.3,0.82949,-30,318
378,396,426,396,498,438,546,606,540,576,4,1,100.33,3.9,0.84878,-18,348
342,378,396,426,396,498,438,546,606,540,4,1,96.872,3.8,0.38866,-36,330
390,342,378,396,426,396,498,438,546,606,4,1,98.961,3.9,0.50965,48,390
348,390,342,378,396,426,396,498,438,546,4,2,97.973,4.2,0.44813,-42,336
306,348,390,342,378,396,426,396,498,438,4,2,98.521,3.3,0.54271,-42,312
324,306,348,390,342,378,396,426,396,498,4,2,97.101,3.8,0.38298,18,366
456,324,306,348,390,342,378,396,426,396,4,2,95.601,5.4,0.4326,132,372
366,456,324,306,348,390,342,378,396,426,4,2,97.171,4.1,0.41699,-90,318
300,366,456,324,306,348,390,342,378,396,4,2,101.05,3.5,0.34978,-66,360
246,300,366,456,324,306,348,390,342,378,4,3,96.185,3.2,0.27979,-54,354
414,246,300,366,456,324,306,348,390,342,4,3,102.01,4.6,0.49819,168,282
318,414,246,300,366,456,324,306,348,390,4,3,103.17,2.9,0.70588,-96,378
354,318,414,246,300,366,456,324,306,348,4,3,96.3,4.1,0.47303,36,372
348,354,318,414,246,300,366,456,324,306,4,3,102.63,3.7,0.44813,-6,384
360,348,354,318,414,246,300,366,456,324,4,3,99.551,3.5,0.61883,12,474
396,360,348,354,318,414,246,300,366,456,4,4,103.76,3.8,0.60729,36,474
372,396,360,348,354,318,414,246,300,366,4,4,100.94,3.5,0.71889,-24,576
498,372,396,360,348,354,318,414,246,300,4,4,101.32,4.9,0.65781,126,582
420,498,372,396,360,348,354,318,414,246,4,4,98.679,3.6,0.83843,-78,492
600,420,498,372,396,360,348,354,318,414,4,4,103.25,4.7,0.81571,180,714
498,600,420,498,372,396,360,348,354,318,4,4,99.795,4.4,0.97233,-102,612
516,498,600,420,498,372,396,360,348,354,4,5,102.63,5,0.62069,18,750
636,516,498,600,420,498,372,396,360,348,4,5,98.221,6.4,0.60453,120,936
702,636,516,498,600,420,498,372,396,360,4,5,105.69,5.3,1.246,66,1206
798,702,636,516,498,600,420,498,372,396,4,5,104.24,6.2,1.1082,96,924
912,798,702,636,516,498,600,420,498,372,4,5,104.08,6.7,0.89813,114,1314
960,912,798,702,636,516,498,600,420,498,4,5,107.01,6.7,1.2194,48,1422
990,960,912,798,702,636,516,498,600,420,4,6,106.7,6.9,1.0101,30,1560
1260,990,960,912,798,702,636,516,498,600,4,6,110.81,6.2,1.5578,270,1872
1524,1260,990,960,912,798,702,636,516,498,4,6,109.43,8.3,1.3071,264,2472
1494,1524,1260,990,960,912,798,702,636,516,4,6,112.3,7.9,1.4629,-30,2484
1794,1494,1524,1260,990,960,912,798,702,636,4,6,112.86,7.9,2.0168,300,2772
2418,1794,1494,1524,1260,990,960,912,798,702,4,6,112.65,9.1,1.918,624,3342
2658,2418,1794,1494,1524,1260,990,960,912,798,4,7,113.43,8.4,2.5125,240,3240
2946,2658,2418,1794,1494,1524,1260,990,960,912,4,7,112.58,10.2,2.3835,288,3096
3192,2946,2658,2418,1794,1494,1524,1260,990,960,4,7,112.85,10.2,2.5676,246,3498
3438,3192,2946,2658,2418,1794,1494,1524,1260,990,4,7,110.7,11,2.4702,246,3594
3270,3168,3438,3192,2946,2658,2418,1794,1494,1524,4,7,112.24,10.1,2.8619,102,3600
3324,3270,3168,3438,3192,2946,2658,2418,1794,1494,4,8,113.9,9.8,3.3238,54,3582
3564,3324,3270,3168,3438,3192,2946,2658,2418,1794,4,8,111.72,10.8,2.8047,240,3342
3666,3564,3324,3270,3168,3438,3192,2946,2658,2418,4,8,112.73,10.4,3.8828,102,3054
3318,3666,3564,3324,3270,3168,3438,3192,2946,2658,4,8,115.77,9.8,3.4912,-348,2910
3528,3318,3666,3564,3324,3270,3168,3438,3192,2946,4,8,113.68,10.6,3.5186,210,2760
3276,3528,3318,3666,3564,3324,3270,3168,3438,3192,4,8,112.62,10.4,3.0407,-252,2844
2610,3276,3528,3318,3666,3564,3324,3270,3168,3438,4,9,115.74,7.7,3.0989,-666,2664
3174,2610,3276,3528,3318,3666,3564,3324,3270,3168,4,9,112.21,10.1,3.2963,564,2622
2874,3174,2610,3276,3528,3318,3666,3564,3324,3270,4,9,113.06,8.8,2.8282,-300,2334
2886,2874,3174,2610,3276,3528,3318,3666,3564,3324,4,9,113.35,8.5,2.9711,12,2388
2958,2886,2874,3174,2610,3276,3528,3318,3666,3564,4,9,110.5,9.1,2.3511,72,2358
2526,2958,2886,2874,3174,2610,3276,3528,3318,3666,4,9,113.74,9.1,2.5946,-432,2310
2298,2526,2958,2886,2874,3174,2610,3276,3528,3318,4,10,111.34,8.7,2.2154,-228,2406
2712,2298,2526,2958,2886,2874,3174,2610,3276,3528,4,10,106,9.5,2.6416,414,2430
2184,2712,2298,2526,2958,2886,2874,3174,2610,3276,4,10,113.23,8.1,2.4301,-528,2646
2550,2184,2712,2298,2526,2958,2886,2874,3174,2610,4,10,110.35,9.1,2.0772,366,2412
2730,2766,3120,2550,2184,2712,2298,2526,2958,2886,4,11,109.44,9,2.3427,-36,2712
2400,2730,2766,3120,2550,2184,2712,2298,2526,2958,4,11,108.34,9.2,2.0277,-330,2970
2472,2676,2400,2730,2766,3120,2550,2184,2712,2298,4,11,110.09,9.8,1.8789,-204,3036
2640,2472,2676,2400,2730,2766,3120,2550,2184,2712,4,11,109.14,9.7,2.1403,168,2868
2568,2640,2472,2676,2400,2730,2766,3120,2550,2184,4,11,110.37,8.9,2.5631,-72,2556
2892,2568,2640,2472,2676,2400,2730,2766,3120,2550,4,12,109.21,10.5,1.9917,324,2898
2808,2892,2568,2640,2472,2676,2400,2730,2766,3120,4,12,108.2,9.9,1.9979,-84,2868
2940,2808,2892,2568,2640,2472,2676,2400,2730,2766,4,12,109.91,10,2.2002,132,3120
2862,2940,2808,2892,2568,2640,2472,2676,2400,2730,4,12,108.42,10.4,1.9066,-78,3030
2982,2862,2940,2808,2892,2568,2640,2472,2676,2400,4,12,107.71,11,2.333,120,3042
2928,2982,2862,2940,2808,2892,2568,2640,2472,2676,4,12,110.33,10.1,2.5078,-54,3138
3252,2928,2982,2862,2940,2808,2892,2568,2640,2472,4,13,107.83,12.3,1.8213,324,3078
3204,3252,2928,2982,2862,2940,2808,2892,2568,2640,4,13,109.3,11.1,2.4649,-48,3234
2874,3204,3252,2928,2982,2862,2940,2808,2892,2568,4,13,110.2,10.1,2.519,-330,3096
3096,2874,3204,3252,2928,2982,2862,2940,2808,2892,4,13,108.62,11,2.0694,222,3366
3456,3096,2874,3204,3252,2928,2982,2862,2940,2808,4,13,106.25,11.8,2.1629,360,3570
3114,3456,3096,2874,3204,3252,2928,2982,2862,2940,4,13,108.86,11.1,1.8344,-342,3240
3234,3114,3456,3096,2874,3204,3252,2928,2982,2862,4,14,108.41,11.1,2.2447,120,3288
3252,3234,3114,3456,3096,2874,3204,3252,2928,2982,4,14,109.6,10.9,2.1491,18,3498
3342,3252,3234,3114,3456,3096,2874,3204,3252,2928,4,14,107.15,11.5,2.1627,90,3474
2994,3342,3252,3234,3114,3456,3096,2874,3204,3252,4,14,108.88,10.4,2.3918,-348,3384
3504,2994,3342,3252,3234,3114,3456,3096,2874,3204,4,14,107.6,11.8,1.8753,510,3330
3654,3504,2994,3342,3252,3234,3114,3456,3096,2874,4,14,106.58,11.4,2.1373,150,3438
3414,3654,3504,2994,3342,3252,3234,3114,3456,3096,4,15,108.49,10.3,2.6919,-240,3198
3654,3414,3654,3504,2994,3342,3252,3234,3114,3456,4,15,108.19,12,2.3258,240,3564
3630,3654,3414,3654,3504,2994,3342,3252,3234,3114,4,15,106.73,12.1,2.3777,-24,3414
4026,3630,3654,3414,3654,3504,2994,3342,3252,3234,4,15,106.96,12.1,2.746,396,3702
4320,4026,3630,3654,3414,3654,3504,2994,3342,3252,4,15,105.59,11.9,3.088,294,3762
3534,4320,4026,3630,3654,3414,3654,3504,2994,3342,4,15,109.85,11.2,2.7016,-786,4224
4266,3534,4320,4026,3630,3654,3414,3654,3504,2994,4,16,105.25,12.9,2.9039,732,4248
4062,4266,3534,4320,4026,3630,3654,3414,3654,3504,4,16,103.69,12.8,3.0268,-204,3840
4308,4062,4266,3534,4320,4026,3630,3654,3414,3654,4,16,105.32,12.8,3.1473,246,3948
4836,4308,4062,4266,3534,4320,4026,3630,3654,3414,4,16,101.97,14,3.8809,528,3378
4764,4836,4308,4062,4266,3534,4320,4026,3630,3654,4,16,102.44,14.1,4.1182,-72,3696
4884,4764,4836,4308,4062,4266,3534,4320,4026,3630,4,16,105.2,13.7,3.9294,120,3702
4872,4884,4764,4836,4308,4062,4266,3534,4320,4026,4,17,104.33,13.8,3.7728,-12,3888
4470,4872,4884,4764,4836,4308,4062,4266,3534,4320,4,17,103.23,13,3.4311,-402,4062
4500,4470,4872,4884,4764,4836,4308,4062,4266,3534,4,17,105.5,12.6,3.8346,30,3612
4698,4500,4470,4872,4884,4764,4836,4308,4062,4266,4,17,105.21,13.3,4.0149,198,3684
4590,4698,4500,4470,4872,4884,4764,4836,4308,4062,4,17,105.35,12.7,4.9701,-108,3636
4260,4590,4698,4500,4470,4872,4884,4764,4836,4308,4,17,111.06,11.2,4.7659,-330,3414
3876,4260,4590,4698,4500,4470,4872,4884,4764,4836,4,18,110.47,10.8,4.204,-384,2970
3468,3414,3876,4260,4590,4698,4500,4470,4872,4884,4,18,111.01,10.2,3.8517,54,3606
3336,3468,3414,3876,4260,4590,4698,4500,4470,4872,4,18,114.22,9.5,3.7468,-132,3012
2850,3336,3468,3414,3876,4260,4590,4698,4500,4470,4,18,115.01,8,4.9272,-486,2256
2724,2886,2850,3336,3468,3414,3876,4260,4590,4698,4,19,118.5,7.7,3.6741,-162,1926
2202,2610,2724,2886,2850,3336,3468,3414,3876,4260,4,19,118.2,6.9,3.6972,-408,2022
2298,2202,2610,2724,2886,2850,3336,3468,3414,3876,4,19,117.28,7.5,3.2972,96,1908
2796,3066,2928,3180,3024,3084,3030,2676,2820,2694,6,8,112.82,10.3,2.3985,-270,2970
2532,2796,3066,2928,3180,3024,3084,3030,2676,2820,6,9,113.77,9.2,2.6031,-264,2622
3534,2994,3000,2646,2886,2802,2616,2832,2592,2742,6,10,108.6,11.7,2.3828,540,3750
3204,3534,2994,3000,2646,2886,2802,2616,2832,2592,6,11,108.99,10.9,2.4649,-330,3630
3150,3204,3534,2994,3000,2646,2886,2802,2616,2832,6,11,110.43,9.7,2.9143,-54,3732
3366,3150,3204,3534,2994,3000,2646,2886,2802,2616,6,11,108.54,10.5,2.8925,216,3756
3984,3366,3150,3204,3534,2994,3000,2646,2886,2802,6,11,105.3,12.6,2.5297,618,3702
3450,3984,3366,3150,3204,3534,2994,3000,2646,2886,6,11,108,10.5,2.4614,-534,3924
3402,3450,3984,3366,3150,3204,3534,2994,3000,2646,6,11,108.7,10.3,2.7769,-48,3762
3942,3606,3402,3450,3984,3366,3150,3204,3534,2994,6,12,103.86,12.2,2.6075,336,4110
3744,3942,3606,3402,3450,3984,3366,3150,3204,3534,6,12,108.67,10.8,2.9463,-198,3948
3486,4458,4080,4410,4110,4296,4248,4032,4056,3792,6,14,109.9,9.6,2.8961,-972,3990
3588,3486,4458,4080,4410,4110,4296,4248,4032,4056,6,14,109.37,9.6,2.7819,102,3948
3942,3588,3486,4458,4080,4410,4110,4296,4248,4032,6,14,108.91,11,3.1288,354,4230
4164,3942,3588,3486,4458,4080,4410,4110,4296,4248,6,14,104.31,12.6,3.0793,222,3930
4146,4164,3942,3588,3486,4458,4080,4410,4110,4296,6,14,106.29,11.4,2.9234,-18,3828
3756,4146,4164,3942,3588,3486,4458,4080,4410,4110,6,15,110.35,9.9,3.4045,-390,3432
3996,3756,4146,4164,3942,3588,3486,4458,4080,4410,6,15,108.69,11.1,3.7868,240,4134
4332,3996,3756,4146,4164,3942,3588,3486,4458,4080,6,15,97.913,13.2,3.1227,336,3852
4584,4332,3996,3756,4146,4164,3942,3588,3486,4458,6,15,101.61,13.4,3.172,252,4098
4614,4584,4332,3996,3756,4146,4164,3942,3588,3486,6,15,102.99,13.8,3.1539,30,4068
4662,4614,4584,4332,3996,3756,4146,4164,3942,3588,6,15,102.95,13.4,3.734,48,3966
4260,4662,4614,4584,4332,3996,3756,4146,4164,3942,6,16,107.06,11.5,4.3329,-402,4188
4398,4260,4662,4614,4584,4332,3996,3756,4146,4164,6,16,105.86,12.5,3.8824,138,3924
4302,4398,4260,4662,4614,4584,4332,3996,3756,4146,6,16,107.68,11.5,5.1209,-96,3456
3786,4302,4398,4260,4662,4614,4584,4332,3996,3756,6,16,109.76,9.7,4.5773,-516,3552
4410,3786,4302,4398,4260,4662,4614,4584,4332,3996,6,16,105.12,11.9,3.8957,624,3966
4356,4410,3786,4302,4398,4260,4662,4614,4584,4332,6,16,106.73,11.8,5.1453,-54,3858
3834,4356,4410,3786,4302,4398,4260,4662,4614,4584,6,17,111.82,9.1,6.6854,-522,3552
3858,3834,4356,4410,3786,4302,4398,4260,4662,4614,6,17,109.83,9.8,5.3575,24,3594
3732,3858,3834,4356,4410,3786,4302,4398,4260,4662,6,17,107.34,9.5,4.5468,-126,3738
4056,3732,3858,3834,4356,4410,3786,4302,4398,4260,6,17,107.66,10.3,5.6837,324,3846
3732,3318,3852,3900,4056,3732,3858,3834,4356,4410,6,18,106.73,9.8,5.2739,414,3708
2928,3000,3858,3552,2994,3606,3150,3492,3498,3306,6,20,114.59,8,5.9572,-72,2700
2742,2928,3000,3858,3552,2994,3606,3150,3492,3498,6,20,113.38,7.2,6.1247,-186,2550
2910,2742,2928,3000,3858,3552,2994,3606,3150,3492,6,20,112.96,7.2,6.1174,168,2268
2664,2910,2742,2928,3000,3858,3552,2994,3606,3150,6,20,113.55,6.7,6.7697,-246,1908
2844,2664,2910,2742,2928,3000,3858,3552,2994,3606,6,20,109.52,7.7,4.3781,180,2202
2652,2844,2664,2910,2742,2928,3000,3858,3552,2994,6,20,107.88,7.2,6.4732,-192,1920
2412,2652,2844,2664,2910,2742,2928,3000,3858,3552,6,21,112.33,6.2,5.4692,-240,1926
2472,2412,2652,2844,2664,2910,2742,2928,3000,3858,6,21,109.71,6.5,7.9278,60,1800
2352,2472,2412,2652,2844,2664,2910,2742,2928,3000,6,21,105.78,6.8,7.1419,-120,1986
2592,2352,2472,2412,2652,2844,2664,2910,2742,2928,6,21,104.91,7.5,6.5598,240,1494
2778,2592,2352,2472,2412,2652,2844,2664,2910,2742,6,21,105.83,7.8,4.7775,186,1524
2514,2778,2592,2352,2472,2412,2652,2844,2664,2910,6,21,105.1,7.7,5.1491,-264,1218
2706,2514,2778,2592,2352,2472,2412,2652,2844,2664,6,22,105.52,7.7,5.6186,192,876
2580,2706,2514,2778,2592,2352,2472,2412,2652,2844,6,22,106.81,7.8,5.5013,-126,678
2628,2580,2706,2514,2778,2592,2352,2472,2412,2652,6,22,104.01,7.9,5.1569,48,474
2448,2628,2580,2706,2514,2778,2592,2352,2472,2412,6,22,103.89,7.6,3.6295,-180,1056
1788,2448,2628,2580,2706,2514,2778,2592,2352,2472,6,22,107.74,6.7,3.9557,-660,1794
1326,1788,2448,2628,2580,2706,2514,2778,2592,2352,6,22,108.14,5.9,2.8023,-462,1680
1206,1326,1788,2448,2628,2580,2706,2514,2778,2592,6,23,108.72,4.9,2.8562,-120,1008
1122,1206,1326,1788,2448,2628,2580,2706,2514,2778,6,23,111.01,4.5,3.7787,-84,822
1122,1122,1206,1326,1788,2448,2628,2580,2706,2514,6,23,106.7,5.4,2.5879,0,786
978,1122,1122,1206,1326,1788,2448,2628,2580,2706,6,23,109.52,4.8,2.5343,-144,516
864,978,1122,1122,1206,1326,1788,2448,2628,2580,6,23,105.84,4.8,1.7636,-114,642
804,864,978,1122,1122,1206,1326,1788,2448,2628,6,23,108.58,4.6,1.6221,-60,648
690,804,864,978,1122,1122,1206,1326,1788,2448,7,0,110.43,3.9,1.9404,-114,606
702,690,804,864,978,1122,1122,1206,1326,1788,7,0,110.7,3.6,2.2396,12,504
726,702,690,804,864,978,1122,1122,1206,1326,7,0,108.82,4.5,1.4153,24,444
630,726,702,690,804,864,978,1122,1122,1206,7,0,111.11,4.3,1.3811,-96,402
630,630,726,702,690,804,864,978,1122,1122,7,0,110.53,3.7,1.8296,0,402
606,630,630,726,702,690,804,864,978,1122,7,0,108.08,4.7,1.5187,-24,486
456,606,630,630,726,702,690,804,864,978,7,1,108.35,2.6,1.6114,-150,300
474,456,606,630,630,726,702,690,804,864,7,1,104.16,3.9,1.13,18,480
450,474,456,606,630,630,726,702,690,804,7,1,105.83,3.3,1.2663,-24,324
456,450,474,456,606,630,630,726,702,690,7,1,105.72,3.3,1.3679,6,336
426,456,450,474,456,606,630,630,726,702,7,1,101.68,4.3,0.64865,-30,384
438,426,456,450,474,456,606,630,630,726,7,1,105.06,3.2,1.206,12,294
486,438,426,456,450,474,456,606,630,630,7,2,99.378,4.5,0.55591,48,312
396,486,438,426,456,450,474,456,606,630,7,2,102.39,3.7,0.93659,-90,336
378,396,486,438,426,456,450,474,456,606,7,2,101.32,3.1,1.0267,-18,306
354,378,396,486,438,426,456,450,474,456,7,2,105,3.2,0.73171,-24,324
300,354,378,396,486,438,426,456,450,474,7,2,98.447,2.6,0.66298,-54,294
282,300,354,378,396,486,438,426,456,450,7,2,101.4,2.7,0.67456,-18,402
354,282,300,354,378,396,486,438,426,456,7,3,100.29,3.3,0.43725,72,306
402,354,282,300,354,378,396,486,438,426,7,3,101.39,3.6,0.63158,48,312
354,402,354,282,300,354,378,396,486,438,7,3,104.69,2.8,1.0286,-48,258
432,354,402,354,282,300,354,378,396,486,7,3,106.37,3.7,0.9417,78,246
474,432,354,402,354,282,300,354,378,396,7,3,96.574,4.9,0.43505,42,270
